Model,Year_of_Manufacture,Number_of_Engines,Engine_Type,Capacity,Fuel_Consumption_(L/hour),Hourly_Maintenance_Cost_($),Age,Sales_Region,Price_($),Company,Age_Group,HMC_per_person,Engine_Power_Factor,Price_per_Seat,Seats_per_Engine,Company_Popularity,FuelCost_Maint_Index,Engine_to_Capacity
-0.870285495071851,-1.0530469044611244,0.4413194779542566,0.44131947795425625,1.1161160562775054,-0.01658587764299962,1.5739809631721038,1.053046904461129,-0.2848860683325409,0.8203719598105023,-1.0873612872235694,0.9010493064923756,-0.3701889474052441,0.4413194779542563,0.803429821298279,1.1182124298397986,0.6939957552427294,1.0907478022919197,-0.5506832870661489
-0.2824360826890978,-1.209896991355248,0.4413194779542566,0.44131947795425625,-0.20313340857549175,-1.382224463321965,-1.725171852980524,1.2098969913552526,1.4641777778190639,0.10200469340973861,-0.14603365718067696,0.9010493064923756,-1.1532286544253774,0.4413194779542563,-0.23420847955987084,-0.20895584195301123,0.7027442187763606,-1.9033143401623935,-0.46629949470938203
0.3054133296936555,1.2212793555036696,0.4413194779542566,0.44131947795425625,1.438911138103239,0.5436570543276698,1.5214293744770466,-1.221279355503665,-0.2848860683325409,1.099362773151659,-0.14603365718067696,-1.3994378476027791,-0.45005806029407575,0.4413194779542563,1.3768396967950303,1.4429450920869753,0.7027442187763606,1.3204493864711981,-0.5591604415547268
-1.4581349074546044,-1.5235971651434954,0.4413194779542566,0.44131947795425625,-0.07682228960020478,-1.3858205733164706,-0.01780263264601817,1.5235971651435,0.298135213717994,0.22910216556125912,-1.0873612872235694,1.6678783578574274,-0.3104278420861581,0.4413194779542563,-0.02061996835864902,-0.08188653933455073,0.6939957552427294,-0.5462453593167735,-0.4819672888711585
0.8932627420764088,-0.9746218610140625,0.4413194779542566,0.44131947795425625,-0.9890692599772773,-0.6182353533787655,-0.5962726838090571,0.9746218610140671,0.298135213717994,-0.492117013026293,0.7952939728622155,0.9010493064923756,0.2653178600186892,0.4413194779542563,-0.570059785056686,-0.9996092804678767,-1.4206328588864179,-0.8375585819626639,-0.12026011013441844
1.481112154459162,0.4370289210330511,-2.2659321646883033,-2.2659321646883033,-1.3118643418030107,2.497498849298156,-0.4366824585055923,-0.4370289210330463,1.4641777778190639,-2.0134451068688035,1.7366216029051078,-0.6326087962377276,1.8919047001339804,-2.2659321646883037,-1.900001935047297,-1.2961043199109512,-1.4431289079728982,1.9716193951809695,2.2412642036131047
-1.4581349074546044,-1.3667470782493718,0.4413194779542566,0.44131947795425625,-0.07682228960020478,-0.5066715434428679,1.4623823846454016,1.3667470782493765,-1.4509286324336106,0.20629639492601862,-1.0873612872235694,1.6678783578574274,0.006005828255857139,0.4413194779542563,-0.07728368316780028,-0.08188653933455073,0.6939957552427294,0.8314778028893062,-0.4819672888711585
1.481112154459162,-1.6804472520376192,-2.2659321646883033,-2.2659321646883033,-1.3118643418030107,2.152811119789745,-0.8855696440855619,1.680447252037624,-0.2848860683325409,-2.16287572986397,1.7366216029051078,1.6678783578574274,1.6990744753183102,-2.2659321646883037,-2.2712761198141016,-1.2961043199109512,-1.4431289079728982,1.006431954925941,2.2412642036131047
-0.870285495071851,-1.4451721216964335,0.4413194779542566,0.44131947795425625,1.1161160562775054,0.1454278044589671,-0.6617531400823038,1.4451721216964384,-0.2848860683325409,0.7804988061028336,-1.0873612872235694,1.6678783578574274,-0.8879775484006615,0.4413194779542563,0.7043599875849755,1.1182124298397986,0.6939957552427294,-0.6181379166721986,-0.5506832870661489
1.481112154459162,-1.6804472520376192,-2.2659321646883033,-2.2659321646883033,-1.3118643418030107,0.6820271041590706,-0.6625428074433668,1.680447252037624,1.4641777778190639,-2.0734205972500086,1.7366216029051078,1.6678783578574274,1.8022909426542237,-2.2659321646883037,-2.0490168178976513,-1.2961043199109512,-1.4431289079728982,-0.33311637013670764,2.2412642036131047
-1.4581349074546044,-0.5824966437787531,0.4413194779542566,0.44131947795425625,-0.07682228960020478,-0.2038210976322621,-0.6787929230401444,0.5824966437787579,-1.4509286324336106,0.11173761810426318,-1.0873612872235694,0.9010493064923756,-0.5282874031444065,0.4413194779542563,-0.3122263927669085,-0.08188653933455073,0.6939957552427294,-0.7720500443004721,-0.4819672888711585
-0.2824360826890978,1.613404572738979,0.4413194779542566,0.44131947795425625,-0.20313340857549175,0.5296747988110266,0.6249014390536874,-1.6134045727389743,0.298135213717994,0.44571544042147593,-0.14603365718067696,-1.3994378476027791,-0.09028157326138375,0.4413194779542563,0.6197831155692437,-0.20895584195301123,0.7027442187763606,0.5995353477665978,-0.46629949470938203
-0.2824360826890978,0.04490370379774175,0.4413194779542566,0.44131947795425625,-0.20313340857549175,-0.019634303853715018,1.6235054936497533,-0.04490370379773701,-0.8679073503830758,0.24917182910824892,-0.14603365718067696,0.134220255127324,0.0960900376107497,0.4413194779542563,0.1314461871343245,-0.20895584195301123,0.7027442187763606,1.1288980144799285,-0.46629949470938203
-0.2824360826890978,-0.03352133964932011,0.4413194779542566,0.44131947795425625,-0.20313340857549175,-0.21068746425304288,0.612282244950425,0.03352133964932485,-0.8679073503830758,0.19200962937685964,-0.14603365718067696,0.134220255127324,-0.09303146186356677,0.4413194779542563,-0.01058029477066093,-0.20895584195301123,0.7027442187763606,0.2521387891464041,-0.46629949470938203
0.8932627420764088,-0.19037142654344383,0.4413194779542566,0.44131947795425625,-0.9890692599772773,0.16456711760460732,1.664452068871934,0.19037142654344857,1.4641777778190639,-0.47447512712978734,0.7952939728622155,0.134220255127324,0.8235862614379276,0.4413194779542563,-0.5262264356746131,-0.9996092804678767,-1.4206328588864179,1.240258219138456,-0.12026011013441844
0.8932627420764088,0.6723040513742367,0.4413194779542566,0.44131947795425625,-0.9890692599772773,0.3956287819325439,1.6324395734013881,-0.6723040513742319,-0.8679073503830758,-0.32682708095758267,0.7952939728622155,-0.6326087962377276,0.8183362402408619,0.4413194779542563,-0.15937716804728308,-0.9996092804678767,-1.4206328588864179,1.3274613425277,-0.12026011013441844
0.8932627420764088,-0.8177717741199387,0.4413194779542566,0.44131947795425625,-0.9890692599772773,0.35153963758407303,-1.0859128986893778,0.8177717741199434,0.298135213717994,-0.48566537072054233,0.7952939728622155,0.9010493064923756,0.03115435937722483,0.4413194779542563,-0.5540299185410434,-0.9996092804678767,-1.4206328588864179,-0.8569261094023082,-0.12026011013441844
0.8932627420764088,-0.7393467306728768,0.4413194779542566,0.44131947795425625,-0.9890692599772773,0.4487918873465896,-1.3854058581278437,0.7393467306728816,-0.2848860683325409,-0.46347155799001705,0.7952939728622155,0.9010493064923756,-0.17240355600307541,0.4413194779542563,-0.4988867646888595,-0.9996092804678767,-1.4206328588864179,-1.0439834270290067,-0.12026011013441844
-0.2824360826890978,1.3781294423977934,0.4413194779542566,0.44131947795425625,-0.20313340857549175,-1.524934575070318,-0.9594345096924485,-1.3781294423977886,0.298135213717994,0.347958566561591,-0.14603365718067696,-1.3994378476027791,-0.5909245816244911,0.4413194779542563,0.37689401770185504,-0.20895584195301123,0.7027442187763606,-1.317800618847348,-0.46629949470938203
-0.870285495071851,1.534979529291917,0.4413194779542566,0.44131947795425625,1.1161160562775054,-0.2900474099830568,1.4655023449052877,-1.5349795292919124,0.8811564957685288,1.1033257143084303,-1.0873612872235694,-1.3994378476027791,-0.3875098674764132,0.4413194779542563,1.5064640157847768,1.1182124298397986,0.6939957552427294,0.9029086423305628,-0.5506832870661489
1.481112154459162,-1.0530469044611244,-2.2659321646883033,-2.2659321646883033,-1.3118643418030107,1.2898224094636939,-1.0490462714993565,1.053046904461129,-1.4509286324336106,-2.0790854924161293,1.7366216029051078,0.9010493064923756,1.610874585332677,-2.2659321646883037,-2.063091780311009,-1.2961043199109512,-1.4431289079728982,-0.17628002905203552,2.2412642036131047
-1.4581349074546044,1.064429268609546,0.4413194779542566,0.44131947795425625,-0.07682228960020478,0.4869754073251343,0.3363476951170065,-1.0644292686095411,1.4641777778190639,0.4145469136975443,-1.0873612872235694,-1.3994378476027791,-0.21890796011130914,0.4413194779542563,0.44014033349562404,-0.08188653933455073,0.6939957552427294,0.34607068160479343,-0.4819672888711585
-1.4581349074546044,-0.42564655688462943,0.4413194779542566,0.44131947795425625,-0.07682228960020478,-1.4407608286858236,-1.1005991632377756,0.42564655688463415,0.298135213717994,0.21315904482695827,-1.0873612872235694,0.134220255127324,-0.7216622729792664,0.4413194779542563,-0.06023259443848786,-0.08188653933455073,0.6939957552427294,-1.4165097526576649,-0.4819672888711585
